type,col_age,col_id,rank,die,food,disperse,no_off
juv,3,10,24,0,0.071542028349147122,NA,NA
juv,3,10,25,0,0.066583350663196719,NA,NA
juv,3,10,26,0,0.061624672977246303,NA,NA
juv,3,10,27,0,0.056665995291295887,NA,NA
juv,3,10,28,0,0.051707317605345457,NA,NA
juv,3,10,29,0,0.046748639919395048,NA,NA
juv,3,10,30,0,0.041789962233444639,NA,NA
juv,3,10,31,0,0.036831284547494229,NA,NA
juv,3,10,32,0,0.03187260686154382,NA,NA
juv,3,10,33,0,0.026913929175593408,NA,NA
juv,3,10,34,0,0.021955251489642984,NA,NA
juv,3,10,35,0,0.016996573803692589,NA,NA
juv,3,10,36,0,0.012037896117742166,NA,NA
juv,3,10,37,0,0.0070792184317917776,NA,NA
juv,3,10,38,0,0.0021205407458413472,NA,NA
juv,3,10,39,0,0,NA,NA
juv,3,10,40,0,0,NA,NA
juv,3,10,41,0,0,NA,NA
juv,3,10,42,0,0,NA,NA
juv,3,10,43,0,0,NA,NA
juv,3,10,44,0,0,NA,NA
juv,3,10,45,0,0,NA,NA
juv,3,10,46,0,0,NA,NA
juv,3,10,47,0,0,NA,NA
juv,3,10,48,0,0,NA,NA
juv,3,10,49,0,0,NA,NA
juv,3,10,50,0,0,NA,NA
juv,3,10,51,0,0,NA,NA
juv,3,10,52,0,0,NA,NA
juv,3,10,53,0,0,NA,NA
juv,3,10,54,0,0,NA,NA
juv,3,10,55,0,0,NA,NA
juv,3,10,56,0,0,NA,NA
juv,3,10,57,0,0,NA,NA
juv,3,10,58,0,0,NA,NA
juv,3,10,59,0,0,NA,NA
juv,3,10,60,0,0,NA,NA
juv,3,10,61,0,0,NA,NA
juv,3,10,62,0,0,NA,NA
juv,3,10,63,0,0,NA,NA
juv,3,10,64,0,0,NA,NA
juv,3,10,65,0,0,NA,NA
juv,3,10,66,0,0,NA,NA
juv,3,10,67,0,0,NA,NA
juv,3,10,68,0,0,NA,NA
juv,3,10,69,0,0,NA,NA
juv,3,10,70,0,0,NA,NA
juv,3,10,71,0,0,NA,NA
juv,3,10,72,0,0,NA,NA
juv,3,10,73,0,0,NA,NA
juv,3,10,74,0,0,NA,NA
juv,3,10,75,0,0,NA,NA
juv,3,10,76,0,0,NA,NA
juv,3,10,77,0,0,NA,NA
juv,3,10,78,0,0,NA,NA
juv,3,10,79,0,0,NA,NA
juv,3,10,80,0,0,NA,NA
juv,3,10,81,0,0,NA,NA
juv,3,10,82,0,0,NA,NA
juv,3,10,83,0,0,NA,NA
juv,3,10,84,0,0,NA,NA
juv,3,10,85,0,0,NA,NA
juv,3,10,86,0,0,NA,NA
juv,3,10,87,0,0,NA,NA
juv,3,10,88,0,0,NA,NA
juv,3,10,89,0,0,NA,NA
juv,3,10,90,0,0,NA,NA
juv,3,10,91,0,0,NA,NA
juv,3,10,92,0,0,NA,NA
juv,3,10,93,0,0,NA,NA
juv,3,10,94,0,0,NA,NA
juv,3,10,95,0,0,NA,NA
juv,3,10,96,0,0,NA,NA
juv,3,10,97,0,0,NA,NA
juv,3,10,98,0,0,NA,NA
juv,3,10,99,0,0,NA,NA
juv,3,10,100,0,0,NA,NA
juv,3,10,101,0,0,NA,NA
juv,3,10,102,0,0,NA,NA
juv,3,10,103,0,0,NA,NA
juv,3,10,104,0,0,NA,NA
juv,3,10,105,0,0,NA,NA
juv,3,10,106,0,0,NA,NA
juv,3,10,107,0,0,NA,NA
juv,3,10,108,0,0,NA,NA
juv,3,10,109,0,0,NA,NA
juv,3,10,110,0,0,NA,NA
juv,3,10,111,0,0,NA,NA
juv,3,10,112,0,0,NA,NA
juv,3,10,113,0,0,NA,NA
juv,3,10,114,0,0,NA,NA
juv,3,10,115,0,0,NA,NA
juv,3,10,116,0,0,NA,NA
juv,3,10,117,0,0,NA,NA
juv,3,10,118,0,0,NA,NA
juv,3,10,119,0,0,NA,NA
juv,3,10,120,0,0,NA,NA
Ad,3,10,11,0,0.592096809387133,0,6
Ad,3,10,12,0,0.5763073357029225,0,6
Ad,3,10,13,0,0.560517862018712,0,6
Ad,3,10,14,0,0.5447283883345014,0,6
Ad,3,10,15,0,0.5289389146502909,0,5
Ad,3,10,16,0,0.5131494409660804,0,5
Ad,3,10,17,0,0.4973599672818698,0,5
Ad,3,10,18,0,0.48157049359765935,0,5
Ad,3,10,19,0,0.4657810199134488,0,5
Ad,3,10,20,0,0.4499915462292383,0,5
Ad,3,10,21,0,0.4342020725450278,0,5
Ad,3,10,22,0,0.4184125988608172,0,5
Ad,3,10,23,0,0.4026231251766067,0,5
Ad,3,10,24,0,0.3868336514923962,0,5
Ad,3,10,25,0,0.37104417780818566,0,4
Ad,3,10,26,0,0.3552547041239752,0,4
Ad,3,10,27,0,0.3394652304397646,0,4
Ad,3,10,28,0,0.32367575675555404,0,4
Ad,3,10,29,0,0.3078862830713435,0,4
Ad,3,10,30,0,0.29209680938713306,0,4
Ad,3,10,31,0,0.2763073357029225,0,4
Ad,3,10,32,0,0.26051786201871197,0,4
Ad,3,10,33,0,0.24472838833450147,0,3
Ad,3,10,34,0,0.22893891465029095,0,3
Ad,3,10,35,0,0.21314944096608032,0,3
Ad,3,10,36,0,0.19735996728186994,0,3
Ad,3,10,37,0,0.18157049359765937,0,3
juv,3,11,0,0,0.065631358898680617,NA,NA
juv,3,11,1,0,0.060980196107982942,NA,NA
juv,3,11,2,0,0.056329033317285261,NA,NA
juv,3,11,3,0,0.051677870526587594,NA,NA
juv,3,11,4,0,0.047026707735889912,NA,NA
juv,3,11,5,0,0.042375544945192238,NA,NA
juv,3,11,6,0,0.037724382154494564,NA,NA
juv,3,11,7,0,0.033073219363796889,NA,NA
juv,3,11,8,0,0.028422056573099215,NA,NA
juv,3,11,9,0,0.023770893782401544,NA,NA
juv,3,11,10,0,0.019119730991703863,NA,NA
juv,3,11,11,0,0.014468568201006197,NA,NA
juv,3,11,12,0,0.0098174054103085245,NA,NA
juv,3,11,13,0,0.0051662426196108441,NA,NA
juv,3,11,14,0,0,NA,NA
juv,3,11,15,0,0,NA,NA
juv,3,11,16,0,0,NA,NA
juv,3,11,17,0,0,NA,NA
juv,3,11,18,0,0,NA,NA
juv,3,11,19,0,0,NA,NA
juv,3,11,20,0,0,NA,NA
juv,3,11,21,0,0,NA,NA
juv,3,11,22,0,0,NA,NA
juv,3,11,23,0,0,NA,NA
juv,3,11,24,0,0,NA,NA
juv,3,11,25,0,0,NA,NA
juv,3,11,26,0,0,NA,NA
juv,3,11,27,0,0,NA,NA
juv,3,11,28,0,0,NA,NA
juv,3,11,29,0,0,NA,NA
juv,3,11,30,0,0,NA,NA
juv,3,11,31,0,0,NA,NA
juv,3,11,32,0,0,NA,NA
juv,3,11,33,0,0,NA,NA
juv,3,11,34,0,0,NA,NA
juv,3,11,35,0,0,NA,NA
juv,3,11,36,0,0,NA,NA
juv,3,11,37,0,0,NA,NA
juv,3,11,38,0,0,NA,NA
juv,3,11,39,0,0,NA,NA
juv,3,11,40,0,0,NA,NA
juv,3,11,41,0,0,NA,NA
juv,3,11,42,0,0,NA,NA
juv,3,11,43,0,0,NA,NA
juv,3,11,44,0,0,NA,NA
juv,3,11,45,0,0,NA,NA
juv,3,11,46,0,0,NA,NA
juv,3,11,47,0,0,NA,NA
juv,3,11,48,0,0,NA,NA
juv,3,11,49,0,0,NA,NA
juv,3,11,50,0,0,NA,NA
juv,3,11,51,0,0,NA,NA
juv,3,11,52,0,0,NA,NA
juv,3,11,53,0,0,NA,NA
juv,3,11,54,0,0,NA,NA
juv,3,11,55,0,0,NA,NA
juv,3,11,56,0,0,NA,NA
juv,3,11,57,0,0,NA,NA
juv,3,11,58,0,0,NA,NA
juv,3,11,59,0,0,NA,NA
juv,3,11,60,0,0,NA,NA
juv,3,11,61,0,0,NA,NA
juv,3,11,62,0,0,NA,NA
juv,3,11,63,0,0,NA,NA
juv,3,11,64,0,0,NA,NA
juv,3,11,65,0,0,NA,NA
juv,3,11,66,0,0,NA,NA
juv,3,11,67,0,0,NA,NA
juv,3,11,68,0,0,NA,NA
juv,3,11,69,0,0,NA,NA
juv,3,11,70,0,0,NA,NA
juv,3,11,71,0,0,NA,NA
juv,3,11,72,0,0,NA,NA
juv,3,11,73,0,0,NA,NA
juv,3,11,74,0,0,NA,NA
juv,3,11,75,0,0,NA,NA
juv,3,11,76,0,0,NA,NA
juv,3,11,77,0,0,NA,NA
juv,3,11,78,0,0,NA,NA
juv,3,11,79,0,0,NA,NA
juv,3,11,80,0,0,NA,NA
juv,3,11,81,0,0,NA,NA
juv,3,11,82,0,0,NA,NA
juv,3,11,83,0,0,NA,NA
juv,3,11,84,0,0,NA,NA
juv,3,11,85,0,0,NA,NA
juv,3,11,86,0,0,NA,NA
juv,3,11,87,0,0,NA,NA
juv,3,11,88,0,0,NA,NA
juv,3,11,89,0,0,NA,NA
juv,3,11,90,0,0,NA,NA
juv,3,11,91,0,0,NA,NA
juv,3,11,92,0,0,NA,NA
juv,3,11,93,0,0,NA,NA
juv,3,11,94,0,0,NA,NA
juv,3,11,95,0,0,NA,NA
juv,3,11,96,0,0,NA,NA
juv,3,11,97,0,0,NA,NA
juv,3,11,98,0,0,NA,NA
juv,3,11,99,0,0,NA,NA
juv,3,11,100,0,0,NA,NA
juv,3,11,101,0,0,NA,NA
juv,3,11,102,0,0,NA,NA
juv,3,11,103,0,0,NA,NA
juv,3,11,104,0,0,NA,NA
juv,3,11,105,0,0,NA,NA
juv,3,11,106,0,0,NA,NA
juv,3,11,107,0,0,NA,NA
juv,3,11,108,0,0,NA,NA
juv,3,11,109,0,0,NA,NA
juv,3,11,110,0,0,NA,NA
juv,3,11,111,0,0,NA,NA
juv,3,11,112,0,0,NA,NA
juv,3,11,113,0,0,NA,NA
juv,3,11,114,0,0,NA,NA
juv,3,11,115,0,0,NA,NA
juv,3,11,116,0,0,NA,NA
juv,3,11,117,0,0,NA,NA
juv,3,11,118,0,0,NA,NA
juv,3,11,119,0,0,NA,NA
juv,3,11,120,0,0,NA,NA
juv,3,11,121,0,0,NA,NA
juv,3,11,122,0,0,NA,NA
juv,3,11,123,0,0,NA,NA
juv,3,11,124,0,0,NA,NA
juv,3,11,125,0,0,NA,NA
juv,3,11,126,0,0,NA,NA
juv,3,11,127,0,0,NA,NA
juv,3,11,128,0,0,NA,NA
Ad,3,11,10,0,0.5998463078011619,0,6
Ad,3,11,11,0,0.5844616924165464,0,6
Ad,3,11,12,0,0.569077077031931,0,6
Ad,3,11,13,0,0.5536924616473156,0,6
Ad,3,11,14,0,0.5383078462627002,0,6
Ad,3,11,15,0,0.5229232308780849,0,5
Ad,3,11,16,0,0.5075386154934695,0,5
Ad,3,11,17,0,0.4921540001088541,0,5
Ad,3,11,18,0,0.47676938472423874,0,5
Ad,3,11,19,0,0.46138476933962336,0,5
Ad,3,11,20,0,0.44600015395500797,0,5
Ad,3,11,21,0,0.43061553857039253,0,5
Ad,3,11,22,0,0.4152309231857772,0,5
Ad,3,11,23,0,0.3998463078011618,0,5
Ad,3,11,24,0,0.38446169241654643,0,4
Ad,3,11,25,0,0.369077077031931,0,4
Ad,3,11,26,0,0.35369246164731566,0,4
Ad,3,11,27,0,0.33830784626270033,0,4
Ad,3,11,28,0,0.3229232308780849,0,4
Ad,3,11,29,0,0.30753861549346945,0,4
Ad,3,11,30,0,0.2921540001088542,0,4
Ad,3,11,31,0,0.27676938472423873,0,4
Ad,3,11,32,0,0.2613847693396234,0,4
Ad,3,11,33,0,0.24600015395500796,0,3
Ad,3,11,34,0,0.23061553857039258,0,3
Ad,3,11,35,0,0.2152309231857772,0,3
Ad,3,11,36,0,0.19984630780116183,0,3
Ad,3,11,37,0,0.18446169241654642,0,3
Ad,3,11,38,0,0.16907707703193112,0,3
juv,3,12,0,0,0.083575875933040028,NA,NA
juv,3,12,1,0,0.07885146648422113,NA,NA
juv,3,12,2,0,0.074127057035402233,NA,NA
juv,3,12,3,0,0.069402647586583349,NA,NA
juv,3,12,4,0,0.064678238137764438,NA,NA
juv,3,12,5,0,0.059953828688945547,NA,NA
juv,3,12,6,0,0.055229419240126656,NA,NA
juv,3,12,7,0,0.050505009791307759,NA,NA
juv,3,12,8,0,0.045780600342488854,NA,NA
juv,3,12,9,0,0.041056190893669957,NA,NA
juv,3,12,10,0,0.036331781444851059,NA,NA
juv,3,12,11,0,0.031607371996032162,NA,NA
juv,3,12,12,0,0.026882962547213261,NA,NA
juv,3,12,13,0,0.022158553098394363,NA,NA
juv,3,12,14,0,0.017434143649575466,NA,NA
juv,3,12,15,0,0.012709734200756568,NA,NA
juv,3,12,16,0,0.0079853247519376686,NA,NA
juv,3,12,17,0,0.0032609153031187702,NA,NA
juv,3,12,18,0,0,NA,NA
juv,3,12,19,0,0,NA,NA
juv,3,12,20,0,0,NA,NA
juv,3,12,21,0,0,NA,NA
juv,3,12,22,0,0,NA,NA
juv,3,12,23,0,0,NA,NA
juv,3,12,24,0,0,NA,NA
juv,3,12,25,0,0,NA,NA
juv,3,12,26,0,0,NA,NA
juv,3,12,27,0,0,NA,NA
juv,3,12,28,0,0,NA,NA
juv,3,12,29,0,0,NA,NA
juv,3,12,30,0,0,NA,NA
juv,3,12,31,0,0,NA,NA
juv,3,12,32,0,0,NA,NA
juv,3,12,33,0,0,NA,NA
juv,3,12,34,0,0,NA,NA
juv,3,12,35,0,0,NA,NA
juv,3,12,36,0,0,NA,NA
juv,3,12,37,0,0,NA,NA
juv,3,12,38,0,0,NA,NA
juv,3,12,39,0,0,NA,NA
juv,3,12,40,0,0,NA,NA
juv,3,12,41,0,0,NA,NA
juv,3,12,42,0,0,NA,NA
juv,3,12,43,0,0,NA,NA
juv,3,12,44,0,0,NA,NA
juv,3,12,45,0,0,NA,NA
juv,3,12,46,0,0,NA,NA
juv,3,12,47,0,0,NA,NA
juv,3,12,48,0,0,NA,NA
juv,3,12,49,0,0,NA,NA
juv,3,12,50,0,0,NA,NA
juv,3,12,51,0,0,NA,NA
juv,3,12,52,0,0,NA,NA
juv,3,12,53,0,0,NA,NA
juv,3,12,54,0,0,NA,NA
juv,3,12,55,0,0,NA,NA
juv,3,12,56,0,0,NA,NA
juv,3,12,57,0,0,NA,NA
juv,3,12,58,0,0,NA,NA
juv,3,12,59,0,0,NA,NA
juv,3,12,60,0,0,NA,NA
juv,3,12,61,0,0,NA,NA
juv,3,12,62,0,0,NA,NA
juv,3,12,63,0,0,NA,NA
juv,3,12,64,0,0,NA,NA
juv,3,12,65,0,0,NA,NA
juv,3,12,66,0,0,NA,NA
juv,3,12,67,0,0,NA,NA
juv,3,12,68,0,0,NA,NA
juv,3,12,69,0,0,NA,NA
juv,3,12,70,0,0,NA,NA
juv,3,12,71,0,0,NA,NA
juv,3,12,72,0,0,NA,NA
juv,3,12,73,0,0,NA,NA
juv,3,12,74,0,0,NA,NA
juv,3,12,75,0,0,NA,NA
juv,3,12,76,0,0,NA,NA
juv,3,12,77,0,0,NA,NA
juv,3,12,78,0,0,NA,NA
juv,3,12,79,0,0,NA,NA
juv,3,12,80,0,0,NA,NA
juv,3,12,81,0,0,NA,NA
juv,3,12,82,0,0,NA,NA
juv,3,12,83,0,0,NA,NA
juv,3,12,84,0,0,NA,NA
juv,3,12,85,0,0,NA,NA
juv,3,12,86,0,0,NA,NA
juv,3,12,87,0,0,NA,NA
juv,3,12,88,0,0,NA,NA
juv,3,12,89,0,0,NA,NA
juv,3,12,90,0,0,NA,NA
juv,3,12,91,0,0,NA,NA
juv,3,12,92,0,0,NA,NA
juv,3,12,93,0,0,NA,NA
juv,3,12,94,0,0,NA,NA
juv,3,12,95,0,0,NA,NA
juv,3,12,96,0,0,NA,NA
juv,3,12,97,0,0,NA,NA
juv,3,12,98,0,0,NA,NA
juv,3,12,99,0,0,NA,NA
juv,3,12,100,0,0,NA,NA
juv,3,12,101,0,0,NA,NA
juv,3,12,102,0,0,NA,NA
juv,3,12,103,0,0,NA,NA
juv,3,12,104,0,0,NA,NA
juv,3,12,105,0,0,NA,NA
juv,3,12,106,0,0,NA,NA
juv,3,12,107,0,0,NA,NA
juv,3,12,108,0,0,NA,NA
juv,3,12,109,0,0,NA,NA
juv,3,12,110,0,0,NA,NA
juv,3,12,111,0,0,NA,NA
juv,3,12,112,0,0,NA,NA
juv,3,12,113,0,0,NA,NA
juv,3,12,114,0,0,NA,NA
juv,3,12,115,0,0,NA,NA
juv,3,12,116,0,0,NA,NA
juv,3,12,117,0,0,NA,NA
juv,3,12,118,0,0,NA,NA
juv,3,12,119,0,0,NA,NA
juv,3,12,120,0,0,NA,NA
juv,3,12,121,0,0,NA,NA
juv,3,12,122,0,0,NA,NA
juv,3,12,123,0,0,NA,NA
juv,3,12,124,0,0,NA,NA
juv,3,12,125,0,0,NA,NA
juv,3,12,126,0,0,NA,NA
Ad,3,12,10,0,0.5911154213477811,0,6
Ad,3,12,11,0,0.5757308059631656,0,6
Ad,3,12,12,0,0.5603461905785502,0,6
Ad,3,12,13,0,0.5449615751939348,0,6
Ad,3,12,14,0,0.5295769598093195,0,5
Ad,3,12,15,0,0.5141923444247042,0,5
Ad,3,12,16,0,0.49880772904008874,0,5
Ad,3,12,17,0,0.4834231136554733,0,5
Ad,3,12,18,0,0.4680384982708579,0,5
Ad,3,12,19,0,0.4526538828862426,0,5
Ad,3,12,20,0,0.4372692675016272,0,5
Ad,3,12,21,0,0.4218846521170118,0,5
Ad,3,12,22,0,0.4065000367323965,0,5
Ad,3,12,23,0,0.391115421347781,0,5
Ad,3,12,24,0,0.37573080596316566,0,4
Ad,3,12,25,0,0.3603461905785503,0,4
Ad,3,12,26,0,0.3449615751939349,0,4
Ad,3,12,27,0,0.32957695980931945,0,4
Ad,3,12,28,0,0.3141923444247041,0,4
Ad,3,12,29,0,0.2988077290400887,0,4
Ad,3,12,30,0,0.28342311365547335,0,4
Ad,3,12,31,0,0.26803849827085796,0,4
Ad,3,12,32,0,0.2526538828862426,0,3
Ad,3,12,33,0,0.23726926750162713,0,3
Ad,3,12,34,0,0.22188465211701186,0,3
Ad,3,12,35,0,0.20650003673239645,0,3
Ad,3,12,36,0,0.19111542134778103,0,3
Ad,3,12,37,0,0.17573080596316565,0,3
Ad,3,12,38,0,0.16034619057855035,0,3
juv,3,13,0,0,0.22690623637829943,NA,NA
juv,3,13,1,0,0.22182149061558759,NA,NA
juv,3,13,2,0,0.2167367448528757,NA,NA
juv,3,13,3,0,0.21165199909016386,NA,NA
juv,3,13,4,0,0.20656725332745199,NA,NA
juv,3,13,5,0,0.20148250756474009,NA,NA
juv,3,13,6,0,0.19639776180202825,NA,NA
juv,3,13,7,0,0.19131301603931641,NA,NA
juv,3,13,8,0,0.18622827027660455,NA,NA
juv,3,13,9,0,0.18114352451389265,NA,NA
juv,3,13,10,0,0.17605877875118078,NA,NA
juv,3,13,11,0,0.17097403298846894,NA,NA
juv,3,13,12,0,0.1658892872257571,NA,NA
juv,3,13,13,0,0.16080454146304524,NA,NA
juv,3,13,14,0,0.15571979570033334,NA,NA
juv,3,13,15,0,0.15063504993762147,NA,NA
juv,3,13,16,0,0.14555030417490963,NA,NA
juv,3,13,17,0,0.14046555841219777,NA,NA
juv,3,13,18,0,0.1353808126494859,NA,NA
juv,3,13,19,0,0.13029606688677403,NA,NA
juv,3,13,20,0,0.12521132112406214,NA,NA
juv,3,13,21,0,0.1201265753613503,NA,NA
juv,3,13,22,0,0.11504182959863844,NA,NA
juv,3,13,23,0,0.10995708383592653,NA,NA
juv,3,13,24,0,0.10487233807321472,NA,NA
juv,3,13,25,0,0.09978759231050284,NA,NA
juv,3,13,26,0,0.094702846547790973,NA,NA
juv,3,13,27,0,0.089618100785079105,NA,NA
juv,3,13,28,0,0.084533355022367238,NA,NA
juv,3,13,29,0,0.079448609259655398,NA,NA
juv,3,13,30,0,0.074363863496943516,NA,NA
juv,3,13,31,0,0.069279117734231663,NA,NA
juv,3,13,32,0,0.064194371971519781,NA,NA
juv,3,13,33,0,0.059109626208807893,NA,NA
juv,3,13,34,0,0.054024880446096074,NA,NA
juv,3,13,35,0,0.048940134683384193,NA,NA
juv,3,13,36,0,0.043855388920672318,NA,NA
juv,3,13,37,0,0.038770643157960465,NA,NA
juv,3,13,38,0,0.033685897395248611,NA,NA
juv,3,13,39,0,0.028601151632536733,NA,NA
juv,3,13,40,0,0.023516405869824855,NA,NA
juv,3,13,41,0,0.018431660107112998,NA,NA
juv,3,13,42,0,0.013346914344401151,NA,NA
juv,3,13,43,0,0.0082621685816892682,NA,NA
juv,3,13,44,0,0.0031774228189774168,NA,NA
juv,3,13,45,0,0,NA,NA
juv,3,13,46,0,0,NA,NA
juv,3,13,47,0,0,NA,NA
juv,3,13,48,0,0,NA,NA
juv,3,13,49,0,0,NA,NA
juv,3,13,50,0,0,NA,NA
juv,3,13,51,0,0,NA,NA
juv,3,13,52,0,0,NA,NA
juv,3,13,53,0,0,NA,NA
juv,3,13,54,0,0,NA,NA
juv,3,13,55,0,0,NA,NA
juv,3,13,56,0,0,NA,NA
juv,3,13,57,0,0,NA,NA
juv,3,13,58,0,0,NA,NA
juv,3,13,59,0,0,NA,NA
juv,3,13,60,0,0,NA,NA
juv,3,13,61,0,0,NA,NA
juv,3,13,62,0,0,NA,NA
juv,3,13,63,0,0,NA,NA
juv,3,13,64,0,0,NA,NA
juv,3,13,65,0,0,NA,NA
juv,3,13,66,0,0,NA,NA
juv,3,13,67,0,0,NA,NA
juv,3,13,68,0,0,NA,NA
juv,3,13,69,0,0,NA,NA
juv,3,13,70,0,0,NA,NA
juv,3,13,71,0,0,NA,NA
juv,3,13,72,0,0,NA,NA
juv,3,13,73,0,0,NA,NA
juv,3,13,74,0,0,NA,NA
juv,3,13,75,0,0,NA,NA
juv,3,13,76,0,0,NA,NA
juv,3,13,77,0,0,NA,NA
juv,3,13,78,0,0,NA,NA
juv,3,13,79,0,0,NA,NA
juv,3,13,80,0,0,NA,NA
juv,3,13,81,0,0,NA,NA
juv,3,13,82,0,0,NA,NA
juv,3,13,83,0,0,NA,NA
juv,3,13,84,0,0,NA,NA
juv,3,13,85,0,0,NA,NA
juv,3,13,86,0,0,NA,NA
juv,3,13,87,0,0,NA,NA
juv,3,13,88,0,0,NA,NA
juv,3,13,89,0,0,NA,NA
juv,3,13,90,0,0,NA,NA
juv,3,13,91,0,0,NA,NA
juv,3,13,92,0,0,NA,NA
juv,3,13,93,0,0,NA,NA
juv,3,13,94,0,0,NA,NA
juv,3,13,95,0,0,NA,NA
juv,3,13,96,0,0,NA,NA
juv,3,13,97,0,0,NA,NA
juv,3,13,98,0,0,NA,NA
juv,3,13,99,0,0,NA,NA
juv,3,13,100,0,0,NA,NA
juv,3,13,101,0,0,NA,NA
juv,3,13,102,0,0,NA,NA
juv,3,13,103,0,0,NA,NA
juv,3,13,104,0,0,NA,NA
juv,3,13,105,0,0,NA,NA
juv,3,13,106,0,0,NA,NA
juv,3,13,107,0,0,NA,NA
juv,3,13,108,0,0,NA,NA
juv,3,13,109,0,0,NA,NA
juv,3,13,110,0,0,NA,NA
juv,3,13,111,0,0,NA,NA
juv,3,13,112,0,0,NA,NA
juv,3,13,113,0,0,NA,NA
juv,3,13,114,0,0,NA,NA
juv,3,13,115,0,0,NA,NA
juv,3,13,116,0,0,NA,NA
juv,3,13,117,0,0,NA,NA
Ad,3,13,11,0,0.5997040476981285,0,6
Ad,3,13,12,0,0.5834878314819122,0,6
Ad,3,13,13,0,0.5672716152656959,0,6
Ad,3,13,14,0,0.5510553990494798,0,6
Ad,3,13,15,0,0.5348391828332635,0,5
Ad,3,13,16,0,0.5186229666170473,0,5
Ad,3,13,17,0,0.502406750400831,0,5
Ad,3,13,18,0,0.4861905341846149,0,5
Ad,3,13,19,0,0.4699743179683987,0,5
Ad,3,13,20,0,0.4537581017521824,0,5
Ad,3,13,21,0,0.4375418855359662,0,5
Ad,3,13,22,0,0.42132566931975,0,5
Ad,3,13,23,0,0.40510945310353375,0,5
Ad,3,13,24,0,0.3888932368873176,0,5
Ad,3,13,25,0,0.37267702067110137,0,4
Ad,3,13,26,0,0.35646080445488515,0,4
Ad,3,13,27,0,0.3402445882386689,0,4
Ad,3,13,28,0,0.3240283720224527,0,4
Ad,3,13,29,0,0.3078121558062365,0,4
Ad,3,13,30,0,0.2915959395900202,0,4
Ad,3,13,31,0,0.27537972337380406,0,4
Ad,3,13,32,0,0.25916350715758785,0,4
Ad,3,13,33,0,0.24294729094137157,0,3
Ad,3,13,34,0,0.22673107472515538,0,3
Ad,3,13,35,0,0.2105148585089392,0,3
Ad,3,13,36,0,0.19429864229272295,0,3
juv,3,14,0,0,0.12521324638673939,NA,NA
juv,3,14,1,0,0.12056208359604172,NA,NA
juv,3,14,2,0,0.11591092080534404,NA,NA
juv,3,14,3,0,0.11125975801464638,NA,NA
juv,3,14,4,0,0.10660859522394869,NA,NA
juv,3,14,5,0,0.10195743243325103,NA,NA
juv,3,14,6,0,0.097306269642553345,NA,NA
juv,3,14,7,0,0.09265510685185567,NA,NA
juv,3,14,8,0,0.08800394406115801,NA,NA
juv,3,14,9,0,0.083352781270460308,NA,NA
juv,3,14,10,0,0.078701618479762647,NA,NA
juv,3,14,11,0,0.074050455689064987,NA,NA
juv,3,14,12,0,0.069399292898367299,NA,NA
juv,3,14,13,0,0.064748130107669638,NA,NA
juv,3,14,14,0,0.060096967316971964,NA,NA
juv,3,14,15,0,0.055445804526274282,NA,NA
juv,3,14,16,0,0.050794641735576601,NA,NA
juv,3,14,17,0,0.04614347894487892,NA,NA
juv,3,14,18,0,0.041492316154181259,NA,NA
juv,3,14,19,0,0.036841153363483578,NA,NA
juv,3,14,20,0,0.032189990572785897,NA,NA
juv,3,14,21,0,0.027538827782088229,NA,NA
juv,3,14,22,0,0.022887664991390565,NA,NA
juv,3,14,23,0,0.018236502200692874,NA,NA
juv,3,14,24,0,0.013585339409995206,NA,NA
juv,3,14,25,0,0.0089341766192975406,NA,NA
juv,3,14,26,0,0.004283013828599861,NA,NA
juv,3,14,27,0,0,NA,NA
juv,3,14,28,0,0,NA,NA
juv,3,14,29,0,0,NA,NA
juv,3,14,30,0,0,NA,NA
juv,3,14,31,0,0,NA,NA
juv,3,14,32,0,0,NA,NA
juv,3,14,33,0,0,NA,NA
juv,3,14,34,0,0,NA,NA
juv,3,14,35,0,0,NA,NA
juv,3,14,36,0,0,NA,NA
juv,3,14,37,0,0,NA,NA
juv,3,14,38,0,0,NA,NA
juv,3,14,39,0,0,NA,NA
juv,3,14,40,0,0,NA,NA
juv,3,14,41,0,0,NA,NA
juv,3,14,42,0,0,NA,NA
juv,3,14,43,0,0,NA,NA
juv,3,14,44,0,0,NA,NA
juv,3,14,45,0,0,NA,NA
juv,3,14,46,0,0,NA,NA
juv,3,14,47,0,0,NA,NA
juv,3,14,48,0,0,NA,NA
juv,3,14,49,0,0,NA,NA
juv,3,14,50,0,0,NA,NA
juv,3,14,51,0,0,NA,NA
juv,3,14,52,0,0,NA,NA
juv,3,14,53,0,0,NA,NA
juv,3,14,54,0,0,NA,NA
juv,3,14,55,0,0,NA,NA
juv,3,14,56,0,0,NA,NA
juv,3,14,57,0,0,NA,NA
juv,3,14,58,0,0,NA,NA
juv,3,14,59,0,0,NA,NA
juv,3,14,60,0,0,NA,NA
juv,3,14,61,0,0,NA,NA
juv,3,14,62,0,0,NA,NA
juv,3,14,63,0,0,NA,NA
juv,3,14,64,0,0,NA,NA
juv,3,14,65,0,0,NA,NA
juv,3,14,66,0,0,NA,NA
juv,3,14,67,0,0,NA,NA
juv,3,14,68,0,0,NA,NA
juv,3,14,69,0,0,NA,NA
juv,3,14,70,0,0,NA,NA
juv,3,14,71,0,0,NA,NA
juv,3,14,72,0,0,NA,NA
juv,3,14,73,0,0,NA,NA
