pop_age,Comp_slope,num_cols,meanK,Fd_ln,input_var,disp_rsk,ad_dsp_fd,min_juv_fd,min_no_off,max_no_off,min_ad_sze_off,max_ad_sze_off,colony_ID,colony_age,num_adsB4_dispersal,num_ads,numjuvs,colony_food,ave_food,dispersers,pot_juv_fd,cal_med_rnk,colAlive,num_juvs_moulting,new_col?,adSz_B4_min,adSz_B4_max,adSz_B4_mean,adSz_B4_SD,adSz_B4_ct,adSz_AF_min,adSz_AF_max,adSz_AF_mean,adSz_AF_SD,adSz_AF_ct,jvSz_B4_min,jvSz_B4_max,jvSz_B4_mean,jvSz_B4_SD,jvSz_B4_ct,jvSz_AF_min,jvSz_AF_max,jvSz_AF_mean,jvSz_AF_SD,jvSz_AF_ct
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,51,2,2,2,4,2.190700626082891,0.5476751565207227,0,0.4074352325289996,1.500000000000055,alive,4,Yes,0.21435728451399905,0.3143572845139991,0.26435728451399909,0.05,2,NA,NA,NA,NA,NA,0.3976751565207064,0.6976751565207282,0.54767515652072274,0.1118,4,0.3976751565207064,0.6976751565207282,0.54767515652072274,0.1118,4
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,52,2,3,3,7,1.6752124225844125,0.23931606036920178,0,0.35565521237189529,3.0001999999998965,alive,4,Yes,0.2203588486209614,0.4203588486209614,0.32035884862096142,0.0816,3,NA,NA,NA,NA,NA,0.067818917512094234,0.41075606036919587,0.23931606036920178,0.1143,7,0.23932748894062444,0.4107560603691959,0.32504177465491019,0.0639,4
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,53,2,2,2,5,1.8848961985779467,0.37697923971558933,0,0.32594818602319969,1.9999999999998332,alive,5,Yes,0.2319339132749446,0.3319339132749446,0.2819339132749446,0.05,2,NA,NA,NA,NA,NA,0.2169792397156427,0.53697923971557604,0.37697923971558933,0.1131,5,0.2169792397156427,0.536979239715576,0.37697923971558933,0.1131,5
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,54,2,1,1,2,1.1352201082931677,0.5676100541465838,0,0.39999999999999997,0.5000000000000551,alive,2,Yes,0.2816899012171598,0.2816899012171598,0.28168990121715981,0.0,1,NA,NA,NA,NA,NA,0.46761005414657264,0.66761005414659491,0.56761005414658383,0.1,2,0.46761005414657264,0.6676100541465949,0.56761005414658383,0.1,2
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,55,2,2,2,5,1.5666228608053665,0.3133245721610733,0,0.32594818602319969,1.9999999999998332,alive,4,Yes,0.2596864571741954,0.35968645717419545,0.30968645717419541,0.05,2,NA,NA,NA,NA,NA,0.15332457216112672,0.47332457216105994,0.31332457216107329,0.1131,5,0.23332457216105995,0.47332457216105994,0.35332457216105995,0.0894,4
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,56,2,2,2,5,1.444364899532414,0.2888729799064828,0,0.32594818602319969,1.9999999999998332,alive,4,Yes,0.27352332960674053,0.37352332960674056,0.32352332960674057,0.05,2,NA,NA,NA,NA,NA,0.12887297990653623,0.44887297990646946,0.28887297990648281,0.1131,5,0.20887297990646947,0.44887297990646946,0.32887297990646946,0.0894,4
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,57,2,2,2,4,2.197678466598878,0.5494196166497195,0,0.4074352325289996,1.500000000000055,alive,4,Yes,0.22100058271639364,0.32100058271639365,0.27100058271639366,0.05,2,NA,NA,NA,NA,NA,0.39941961664970282,0.69941961664972496,0.5494196166497195,0.1118,4,0.3994196166497028,0.699419616649725,0.5494196166497195,0.1118,4
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,58,2,2,2,4,1.6790292537238762,0.41975731343096906,0,0.4074352325289996,1.500000000000055,alive,4,Yes,0.20828717160899787,0.3082871716089979,0.25828717160899789,0.05,2,NA,NA,NA,NA,NA,0.26975731343095255,0.56975731343097458,0.41975731343096906,0.1118,4,0.26975731343095255,0.5697573134309746,0.41975731343096906,0.1118,4
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,59,2,3,3,7,2.1329227258801526,0.3047032465543075,0,0.35565521237189529,3.0001999999998965,alive,6,Yes,0.21065868729935633,0.4106586872993563,0.31065868729935636,0.0816,3,NA,NA,NA,NA,NA,0.13320610369720054,0.47614324655430162,0.30470324655430758,0.1143,7,0.1904289608400159,0.4761432465543016,0.33328610369715872,0.0976,6
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,60,2,2,2,4,2.2269695907323017,0.5567423976830754,0,0.4074352325289996,1.500000000000055,alive,4,Yes,0.2071086840394669,0.3071086840394669,0.25710868403946691,0.05,2,NA,NA,NA,NA,NA,0.40674239768305864,0.706742397683081,0.55674239768307543,0.1118,4,0.40674239768305864,0.706742397683081,0.55674239768307543,0.1118,4
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,61,2,2,2,5,1.8667449554280233,0.37334899108560465,0,0.32594818602319969,1.9999999999998332,alive,5,Yes,0.2574423061936563,0.3574423061936563,0.30744230619365631,0.05,2,NA,NA,NA,NA,NA,0.21334899108565808,0.53334899108559131,0.37334899108560465,0.1131,5,0.21334899108565808,0.5333489910855913,0.37334899108560465,0.1131,5
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,62,2,3,3,7,2.4743364397211907,0.3534766342458844,0,0.35565521237189529,3.0001999999998965,alive,6,Yes,0.1983339007069686,0.3983339007069686,0.29833390070696858,0.0816,3,NA,NA,NA,NA,NA,0.18197949138877734,0.52491663424587842,0.35347663424588438,0.1143,7,0.23920234853159272,0.5249166342458784,0.38205949138873557,0.0976,6
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,63,2,2,2,4,1.3409344111200387,0.3352336027800097,0,0.4074352325289996,1.500000000000055,alive,3,Yes,0.20372409131183372,0.30372409131183375,0.25372409131183371,0.05,2,NA,NA,NA,NA,NA,0.18523360277999323,0.48523360278001515,0.33523360278000969,0.1118,4,0.2852336027800152,0.48523360278001515,0.38523360278001517,0.0816,3
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,64,1,1,1,4,1.1246557385390052,0.2811639346347513,0,0,1.500000000000055,alive,3,Yes,0.8286854622714214,0.8286854622714214,0.8286854622714214,NA,1,NA,NA,NA,NA,NA,0.13116393463473486,0.43116393463475683,0.28116393463475131,0.1118,4,0.23116393463475682,0.43116393463475683,0.33116393463475685,0.0816,3
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,65,1,1,1,4,0.914895482642284,0.228723870660571,0,0,1.500000000000055,alive,2,Yes,0.8026437956047546,0.8026437956047546,0.8026437956047546,NA,1,NA,NA,NA,NA,NA,0.078723870660554529,0.3787238706605765,0.22872387066057101,0.1118,4,0.2787238706605765,0.3787238706605765,0.32872387066057651,0.05,2
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,66,1,1,1,4,1.2307853144962624,0.3076963286240656,0,0,1.500000000000055,alive,3,Yes,0.9779998938341314,0.9779998938341314,0.9779998938341314,NA,1,NA,NA,NA,NA,NA,0.15769632862404892,0.45769632862407111,0.3076963286240656,0.1118,4,0.2576963286240711,0.4576963286240711,0.35769632862407114,0.0816,3
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,67,1,1,1,4,0.6868172904635169,0.17170432261587923,0,0,1.500000000000055,alive,2,Yes,0.9699462025589636,0.9699462025589636,0.9699462025589636,NA,1,NA,NA,NA,NA,NA,0.021704322615862748,0.32170432261588477,0.17170432261587923,0.1118,4,0.22170432261588474,0.3217043226158848,0.27170432261588473,0.05,2
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,68,1,1,1,4,0.5740909685784286,0.14352274214460714,0,0,1.4900000000000562,alive,2,Yes,0.9363891555790979,0.9363891555790979,0.9363891555790979,NA,1,NA,NA,NA,NA,NA,0,0.29252274214461277,0.14352274214460714,0.1097,4,0.19252274214461276,0.29252274214461277,0.24252274214461278,0.05,2
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,69,1,1,1,4,0.9936864962112643,0.24842162405281606,0,0,1.500000000000055,alive,3,Yes,0.9310200280623192,0.9310200280623192,0.9310200280623192,NA,1,NA,NA,NA,NA,NA,0.098421624052799417,0.39842162405282161,0.24842162405281606,0.1118,4,0.19842162405282157,0.3984216240528216,0.29842162405282163,0.0816,3
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,70,1,1,1,4,0.5406603639522338,0.13516509098805846,0,0,1.4744000000000579,alive,1,Yes,0.9229663367871516,0.9229663367871516,0.9229663367871516,NA,1,NA,NA,NA,NA,NA,0,0.28260509098806424,0.13516509098805846,0.107,4,0.28260509098806424,0.28260509098806424,0.28260509098806424,0.0,1
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,71,1,1,1,4,0.5576435766445135,0.13941089416112837,0,0,1.482800000000057,alive,1,Yes,0.8598790884650038,0.8598790884650038,0.8598790884650038,NA,1,NA,NA,NA,NA,NA,0,0.28769089416113414,0.13941089416112837,0.1084,4,0.28769089416113414,0.28769089416113414,0.28769089416113414,0.0,1
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,72,1,1,1,4,0.5518449755959103,0.13796124389897757,0,0,1.4800000000000573,alive,1,Yes,0.8437717059146682,0.8437717059146682,0.8437717059146682,NA,1,NA,NA,NA,NA,NA,0,0.28596124389898331,0.13796124389897757,0.1079,4,0.2859612438989833,0.2859612438989833,0.28596124389898331,0.0,1
3,0.4,52,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,73,1,1,1,4,0.9258884610996304,0.2314721152749076,0,0,1.500000000000055,alive,2,Yes,0.8182683502099702,0.8182683502099702,0.8182683502099702,NA,1,NA,NA,NA,NA,NA,0.081472115274891066,0.38147211527491315,0.23147211527490763,0.1118,4,0.2814721152749131,0.38147211527491315,0.33147211527491316,0.05,2
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,1,4,15,15,39,13.195888391854957,0.3383561126116656,0,0.39147798133980505,19.0007999999998,alive,34,No,0.20023388619230023,0.5113449973034114,0.35578944174785576,0.096,15,NA,NA,NA,NA,NA,0.14349252286807376,0.53323611261166359,0.33836431773986875,0.1154,39,0.19477457415012508,0.5332361126116636,0.36400534338089435,0.1006,34
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,2,4,107,107,306,219.7864810844853,0.7182564741323049,0,0.69615003584094604,152.51040000000012,alive,306,No,0.2718161271528855,0.668077809395876,0.46994696827438082,0.1155,107,NA,NA,NA,NA,NA,0.51892366367478859,0.91761647413230507,0.71827006890354661,0.1155,306,0.5189236636747886,0.9176164741323051,0.71827006890354661,0.1155,306
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,3,4,272,272,869,85.24398608099584,0.09809434531760165,0,0.039392191162705301,394.96049999999354,alive,196,No,0.40510687898144654,0.8036362907461524,0.60437158486379949,0.1155,272,NA,NA,NA,NA,NA,0,0.27989434531759866,0.098085415911417451,0.0933,869,0.19013600239469877,0.27989434531759866,0.23501517385614873,0.026,196
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,4,4,542,542,1490,0,0,0,8.5050670043970346e-09,270.5122000000002,dead,0,No,0.22408846454218875,0.623350457162115,0.42371946085215184,0.1155,542,NA,NA,NA,NA,NA,0.22408846454218875,0.62335045716211501,0.42371946085215184,0.1155,542,NA,NA,NA,NA,NA
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,5,4,166,166,332,228.3920146525737,0.6879277549776316,0,0.66548423839784843,165.5020000000001,alive,332,No,0.19048408866907973,0.27381742200241305,0.23215075533574636,0.0242,166,NA,NA,NA,NA,NA,0.48853257425474012,0.88732775497763172,0.68793016461618606,0.1155,332,0.4885325742547401,0.8873277549776317,0.68793016461618606,0.1155,332
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,7,4,71,71,142,141.24372152759807,0.9946740952647751,0,0.92438679861319262,120.21720000000843,alive,142,No,0.1900158479992907,0.21611090857710988,0.20306337828820026,0.0076,71,0.4526437956047547,0.7995187956047546,0.62608129560475478,0.1004,334,0.9361309966732495,1,0.99467386605509034,0.0143,142,0.9361309966732495,1.0,0.99467386605509034,0.0143,142
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,9,4,357,357,714,8.51525199738481,0.01192612324563699,0,0.0020810370142652591,152.58180000000803,dead,0,No,0.1900124931461356,0.3055031663010423,0.24775782972358898,0.0334,357,NA,NA,NA,NA,NA,0,0.09740612324564149,0.011927514448030451,0.0252,714,NA,NA,NA,NA,NA
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,16,4,182,182,728,92.18859623715464,0.12663268713894868,0,0.26666271036167838,348.27520000000595,alive,233,No,0.9999978021978183,1.0,0.99999998792416378,0.0,182,0.42207431289116465,0.7992171700340218,0.61064574146259343,0.1092,298,0,0.3179926871389519,0.1266157774363747,0.1041,728,0.1905201596664245,0.3179926871389519,0.25425642340268834,0.037,233
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,20,4,220,220,880,133.320517169858,0.15150058769302044,0,0.13010724725611078,432.079999999998,alive,348,No,1.0,1.0,1.0,0.0,220,NA,NA,NA,NA,NA,0,0.34790058769301951,0.15149034493513808,0.1105,880,0.1901733149657468,0.3479005876930195,0.2690369513293831,0.0457,348
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,21,4,156,156,624,232.91840348979414,0.3732666722592855,0,0.37294277172691942,311.5007999999998,alive,598,No,0.7675595240968207,1.0,0.93171741469750424,0.0773,156,NA,NA,NA,NA,NA,0.17358769790031101,0.57294667225928542,0.37326718507979822,0.1155,624,0.19025436456697764,0.5729466722592854,0.38160051841313147,0.1107,598
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,31,4,268,268,1072,51.818346401005115,0.04833800970243014,0,0.035728905549378034,396.96160000001646,alive,18,No,0.754608130044335,1.0,0.92427004219425946,0.0818,268,NA,NA,NA,NA,NA,0,0.19645800970243629,0.048334787879164794,0.0632,1072,0.19011472612034674,0.1964580097024363,0.1932863679113915,0.0019,18
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,32,4,552,552,1417,23.006967871634952,0.01623639228767463,0,3.9486827736486132e-09,345.7479999999632,dead,0,No,0.1900455062985331,0.499596068096286,0.34482078719741072,0.0895,552,NA,NA,NA,NA,NA,0,0.11383639228766426,0.016237185994170039,0.0311,1417,NA,NA,NA,NA,NA
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,38,4,54,54,176,92.06430775679699,0.5230926577090739,0,0.50349747554369373,87.50719999999995,alive,176,No,0.4341799009795691,0.8267724935721616,0.63047619727586546,0.1155,54,NA,NA,NA,NA,NA,0.324245384981801,0.72197265770907382,0.52310902134543735,0.1155,176,0.324245384981801,0.7219726577090738,0.52310902134543735,0.1155,176
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,39,4,357,357,914,0,0,0,0.0016256678645354431,233.4852000000001,dead,0,No,0.19074853119952467,0.4950220354730289,0.34288528333627705,0.0881,357,NA,NA,NA,NA,NA,0.09587673632772982,0.49502203547302892,0.29544938590037945,0.1155,468,NA,NA,NA,NA,NA
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,40,4,34,34,92,38.73533395175248,0.4210362386060052,0,0.49187965446797494,45.50320000000001,alive,92,No,0.21471620248981382,0.602951496607461,0.40883384954863744,0.1154,34,NA,NA,NA,NA,NA,0.22322406469296174,0.61887623860600527,0.42105015164948334,0.1155,92,0.22322406469296174,0.6188762386060053,0.42105015164948334,0.1155,92
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,42,4,499,499,1451,0,0,0,2.3636723077995077e-07,249.00099999999992,dead,0,No,0.2879847485088617,0.6871831453024488,0.48758394690565554,0.1155,499,NA,NA,NA,NA,NA,0.28798474850886169,0.68718314530244884,0.48758394690565554,0.1155,499,NA,NA,NA,NA,NA
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,45,3,2,2,5,1.4064478465501589,0.2812895693100318,0,0.32594818602319969,1.9999999999998332,alive,4,Yes,0.2686157111826164,0.36861571118261643,0.31861571118261645,0.05,2,NA,NA,NA,NA,NA,0.12128956931008505,0.44128956931001839,0.2812895693100318,0.1131,5,0.20128956931001846,0.4412895693100184,0.32128956931001845,0.0894,4
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,46,3,7,7,19,7.111186524330248,0.37427297496474987,0,0.32825239791059541,9.00030000000023,alive,18,Yes,0.23003250762183125,0.5729696504789331,0.40152965047893902,0.1143,7,NA,NA,NA,NA,NA,0.18468560654360999,0.56375297496475474,0.37427297496474987,0.1153,19,0.20585823812264945,0.5637529749647547,0.38480560654370211,0.1092,18
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,47,3,2,2,6,1.8043703742764685,0.30072839571274473,0,0.27162348835266642,2.500200000000055,alive,5,Yes,0.34825906007006346,0.5482590600700855,0.44825906007007449,0.1,2,NA,NA,NA,NA,NA,0.13399506237939329,0.46740839571274834,0.30072839571274473,0.1139,6,0.20074172904608173,0.46740839571274834,0.33407506237941503,0.0943,5
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,48,3,4,4,12,4.0104593142657,0.334204942855475,0,0.28165722150199818,5.499600000000055,alive,10,Yes,0.34981284424588566,0.6498128442459078,0.49981284424590233,0.1118,4,NA,NA,NA,NA,NA,0.15101827618878705,0.51752494285547679,0.33420494285547492,0.115,12,0.21752494285547677,0.5175249428554768,0.36752494285547688,0.0957,10
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,49,3,5,5,14,4.168153500567462,0.297725250040533,0,0.30721264844802315,6.5001999999998965,alive,11,Yes,0.24833008904393106,0.5683300890438643,0.40833008904387763,0.1131,5,NA,NA,NA,NA,NA,0.11193667861200041,0.48344525004053007,0.29772525004053302,0.1152,14,0.19773096432624435,0.4834452500405301,0.34058810718338717,0.0904,11
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,50,3,4,4,12,3.932458314071576,0.3277048595059647,0,0.28165722150199818,5.499600000000055,alive,10,Yes,0.3904573116584409,0.690457311658463,0.54045731165845756,0.1118,4,NA,NA,NA,NA,NA,0.14451819283927714,0.51102485950596654,0.32770485950596467,0.115,12,0.21102485950596647,0.5110248595059665,0.36102485950596652,0.0957,10
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,51,3,4,4,12,4.109414475643173,0.34245120630359777,0,0.28165722150199818,5.499600000000055,alive,11,Yes,0.3976751565207064,0.6976751565207282,0.54767515652072274,0.1118,4,NA,NA,NA,NA,NA,0.15926453963691101,0.52577120630359964,0.34245120630359782,0.115,12,0.1924378729702662,0.5257712063035996,0.35910453963693295,0.1054,11
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,52,3,4,4,10,3.467871932495471,0.3467871932495471,0,0.33798866580239784,4.499999999999833,alive,9,Yes,0.23932748894062444,0.4107560603691959,0.32504177465491019,0.0639,4,NA,NA,NA,NA,NA,0.16678719324960811,0.52678719324954049,0.3467871932495471,0.1149,10,0.20678719324954042,0.5267871932495405,0.36678719324954034,0.1033,9
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,53,3,5,5,13,4.396171753239162,0.33816705794147406,0,0.33084439063633264,5.999500000000141,alive,11,Yes,0.2169792397156427,0.536979239715576,0.37697923971558933,0.1131,5,NA,NA,NA,NA,NA,0.15373628871065215,0.52276705794147837,0.33816705794147406,0.1151,13,0.21507475024917067,0.5227670579414784,0.36892090409532458,0.0973,11
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,54,3,2,2,6,1.884001975152567,0.3140003291920945,0,0.27162348835266642,2.500200000000055,alive,5,Yes,0.46761005414657264,0.6676100541465949,0.56761005414658383,0.1,2,NA,NA,NA,NA,NA,0.14726699585874292,0.48068032919209813,0.31400032919209447,0.1139,6,0.21401366252543153,0.48068032919209813,0.34734699585876483,0.0943,5
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,55,3,4,4,10,3.0325423437049936,0.30325423437049936,0,0.33798866580239784,4.499999999999833,alive,8,Yes,0.23332457216105995,0.47332457216105994,0.35332457216105995,0.0894,4,NA,NA,NA,NA,NA,0.1232542343705596,0.4832542343704927,0.30325423437049936,0.1149,10,0.2032542343704927,0.4832542343704927,0.34325423437049268,0.0917,8
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,56,3,4,4,10,2.916301131610627,0.2916301131610627,0,0.33798866580239784,4.499999999999833,alive,8,Yes,0.20887297990646947,0.44887297990646946,0.32887297990646946,0.0894,4,NA,NA,NA,NA,NA,0.11163011316112303,0.47163011316105607,0.29163011316106269,0.1149,10,0.191630113161056,0.4716301131610561,0.33163011316105601,0.0917,8
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,57,3,4,4,12,4.124220448526919,0.34368503737724326,0,0.28165722150199818,5.499600000000055,alive,11,Yes,0.3994196166497028,0.699419616649725,0.5494196166497195,0.1118,4,NA,NA,NA,NA,NA,0.1604983707105565,0.52700503737724513,0.34368503737724332,0.115,12,0.19367170404391176,0.5270050373772451,0.36033837071057845,0.1054,11
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,58,3,4,4,11,5.870192743480093,0.5336538857709175,0,0.30726242345672533,4.999499999999954,alive,11,Yes,0.26975731343095255,0.5697573134309746,0.41975731343096906,0.1118,4,NA,NA,NA,NA,NA,0.35201752213457027,0.71545388577091584,0.53365388577091755,0.115,11,0.35201752213457027,0.7154538857709158,0.53365388577091755,0.115,11
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,59,3,6,6,15,5.733213596101329,0.3822142397400886,0,0.35021189210443388,7.000499999999981,alive,15,Yes,0.1904289608400159,0.4761432465543016,0.33328610369715872,0.0976,6,NA,NA,NA,NA,NA,0.19536090640676207,0.56889423974008813,0.38221423974008861,0.1152,15,0.19536090640676207,0.5688942397400881,0.38221423974008861,0.1152,15
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,60,3,4,4,12,4.0523007906428905,0.3376917325535742,0,0.28165722150199818,5.499600000000055,alive,10,Yes,0.40674239768305864,0.706742397683081,0.55674239768307543,0.1118,4,NA,NA,NA,NA,NA,0.15450506588688739,0.52101173255357613,0.33769173255357421,0.115,12,0.22101173255357603,0.5210117325535761,0.37101173255357611,0.0957,10
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,61,3,5,5,13,5.3201572259695675,0.4092428635361206,0,0.33084439063633264,5.999500000000141,alive,13,Yes,0.21334899108565808,0.5333489910855913,0.37334899108560465,0.1131,5,NA,NA,NA,NA,NA,0.22481209430529869,0.59384286353612503,0.4092428635361206,0.1151,13,0.2248120943052987,0.593842863536125,0.4092428635361206,0.1151,13
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,62,3,6,6,16,4.179138610395347,0.26119616314970917,0,0.32832364884790677,7.499200000000055,alive,11,Yes,0.23920234853159272,0.5249166342458784,0.38205949138873557,0.0976,6,NA,NA,NA,NA,NA,0.073996163149688599,0.44867616314971054,0.26119616314970917,0.1152,16,0.19867616314971054,0.44867616314971054,0.32367616314971054,0.0791,11
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,63,3,3,3,8,2.3889812482972532,0.29862265603715665,0,0.31119831082540839,3.500000000000055,alive,6,Yes,0.2852336027800152,0.48523360278001515,0.38523360278001517,0.0816,3,NA,NA,NA,NA,NA,0.12362265603713762,0.47362265603715936,0.29862265603715665,0.1146,8,0.22362265603715942,0.47362265603715936,0.34862265603715942,0.0854,6
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,64,2,3,3,8,1.935659330443161,0.24195741630539513,0,0.31119831082540839,3.500000000000055,alive,5,Yes,0.23116393463475682,0.43116393463475683,0.33116393463475685,0.0816,3,NA,NA,NA,NA,NA,0.066957416305375883,0.4169574163053979,0.24195741630539513,0.1146,8,0.21695741630539786,0.4169574163053979,0.31695741630539787,0.0707,5
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,65,2,2,2,5,2.170016654226903,0.43400333084538056,0,0.32594818602319969,1.9999999999998332,alive,5,Yes,0.2787238706605765,0.3787238706605765,0.32872387066057651,0.05,2,NA,NA,NA,NA,NA,0.27400333084543371,0.59400333084536727,0.43400333084538056,0.1131,5,0.2740033308454337,0.5940033308453673,0.43400333084538056,0.1131,5
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,66,2,3,3,8,2.031390889283318,0.25392386116041477,0,0.31119831082540839,3.500000000000055,alive,5,Yes,0.2576963286240711,0.4576963286240711,0.35769632862407114,0.0816,3,NA,NA,NA,NA,NA,0.078923861160395292,0.42892386116041753,0.25392386116041477,0.1146,8,0.2289238611604175,0.42892386116041753,0.3289238611604175,0.0707,5
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,67,2,2,2,4,1.5475900007071925,0.38689750017679814,0,0.4074352325289996,1.500000000000055,alive,4,Yes,0.22170432261588474,0.3217043226158848,0.27170432261588473,0.05,2,NA,NA,NA,NA,NA,0.23689750017678168,0.5368975001768036,0.38689750017679814,0.1118,4,0.23689750017678168,0.5368975001768036,0.38689750017679814,0.1118,4
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,68,2,2,2,4,1.7420621374442862,0.43551553436107154,0,0.4074352325289996,1.500000000000055,alive,4,Yes,0.19252274214461276,0.29252274214461277,0.24252274214461278,0.05,2,NA,NA,NA,NA,NA,0.28551553436105515,0.58551553436107706,0.43551553436107154,0.1118,4,0.28551553436105515,0.5855155343610771,0.43551553436107154,0.1118,4
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,69,2,3,3,7,2.5623228860468785,0.3660461265781255,0,0.35565521237189529,3.0001999999998965,alive,7,Yes,0.19842162405282157,0.3984216240528216,0.29842162405282163,0.0816,3,NA,NA,NA,NA,NA,0.19454898372101814,0.53748612657811967,0.36604612657812552,0.1143,7,0.19454898372101814,0.5374861265781197,0.36604612657812552,0.1143,7
4,0.4,45,100.0,0.4,0.1,0.05,0.8,0.19,2,4,0.19,1,70,2,1,1,2,0.7684711281974593,0.38423556409872966,0,0.39999999999999997,0.5000000000000551,alive,2,Yes,0.28260509098806424,0.28260509098806424,0.28260509098806424,0.0,1,NA,NA,NA,NA,NA,0.2842355640987187,0.48423556409874063,0.38423556409872966,0.1,2,0.2842355640987187,0.48423556409874063,0.38423556409872966,0.1,2
