pop_age,comp_type,Comp_slope,num_cols,meanK,Fd_ln,input_var,disp_rsk,ad_dsp_fd,min_juv_fd,min_no_off,max_no_off,min_ad_sze_off,max_ad_sze_off,juv_fd_lmt_disp,colony_ID,colony_age,num_adsB4_dispersal,num_ads,numjuvs,col_fd_B4_rnd,colony_food,ave_food,dispersers,pot_col_num_juvs,pot_juv_fd,cal_med_rnk,colAlive,num_juvs_moulting,new_col?,adSz_B4_min,adSz_B4_max,adSz_B4_mean,adSz_B4_SD,adSz_B4_ct,adSz_AF_min,adSz_AF_max,adSz_AF_mean,adSz_AF_SD,adSz_AF_ct,jvSz_B4_min,jvSz_B4_max,jvSz_B4_mean,jvSz_B4_SD,jvSz_B4_ct,jvSz_AF_min,jvSz_AF_max,jvSz_AF_mean,jvSz_AF_SD,jvSz_AF_ct
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,149,2,3,3,14,3.68420105214,3.68420105214,0.26315721801,0,14,0.26315721801,6.1775,alive,8,Yes,0.229922133333,0.549922133333,0.389922133333,0.1306,3,NA,NA,NA,NA,NA,0,0.643311064164,0.26315721801,0.2213,14,0.212541833395,0.643311064164,0.427926448779,0.141,8
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,150,2,3,3,14,3.68420105214,3.68420105214,0.26315721801,0,14,0.26315721801,6.1775,alive,8,Yes,0.229922133333,0.549922133333,0.389922133333,0.1306,3,NA,NA,NA,NA,NA,0,0.643311064164,0.26315721801,0.2213,14,0.212541833395,0.643311064164,0.427926448779,0.141,8
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,151,2,3,3,14,3.68420105214,3.68420105214,0.26315721801,0,14,0.26315721801,6.1775,alive,8,Yes,0.229922133333,0.549922133333,0.389922133333,0.1306,3,NA,NA,NA,NA,NA,0,0.643311064164,0.26315721801,0.2213,14,0.212541833395,0.643311064164,0.427926448779,0.141,8
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,152,2,3,3,14,3.68420105214,3.68420105214,0.26315721801,0,14,0.26315721801,6.1775,alive,8,Yes,0.229922133333,0.549922133333,0.389922133333,0.1306,3,NA,NA,NA,NA,NA,0,0.643311064164,0.26315721801,0.2213,14,0.212541833395,0.643311064164,0.427926448779,0.141,8
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,153,2,3,3,14,3.68420105214,3.68420105214,0.26315721801,0,14,0.26315721801,6.1775,alive,8,Yes,0.229922133333,0.549922133333,0.389922133333,0.1306,3,NA,NA,NA,NA,NA,0,0.643311064164,0.26315721801,0.2213,14,0.212541833395,0.643311064164,0.427926448779,0.141,8
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,154,2,3,3,14,3.68420105214,3.68420105214,0.26315721801,0,14,0.26315721801,6.1775,alive,8,Yes,0.229922133333,0.549922133333,0.389922133333,0.1306,3,NA,NA,NA,NA,NA,0,0.643311064164,0.26315721801,0.2213,14,0.212541833395,0.643311064164,0.427926448779,0.141,8
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,155,2,3,3,14,3.68420105214,3.68420105214,0.26315721801,0,14,0.26315721801,6.1775,alive,8,Yes,0.229922133333,0.549922133333,0.389922133333,0.1306,3,NA,NA,NA,NA,NA,0,0.643311064164,0.26315721801,0.2213,14,0.212541833395,0.643311064164,0.427926448779,0.141,8
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,156,2,3,3,14,3.68420105214,3.68420105214,0.26315721801,0,14,0.26315721801,6.1775,alive,8,Yes,0.229922133333,0.549922133333,0.389922133333,0.1306,3,NA,NA,NA,NA,NA,0,0.643311064164,0.26315721801,0.2213,14,0.212541833395,0.643311064164,0.427926448779,0.141,8
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,157,2,3,3,14,3.68420105214,3.68420105214,0.26315721801,0,14,0.26315721801,6.1775,alive,8,Yes,0.229922133333,0.549922133333,0.389922133333,0.1306,3,NA,NA,NA,NA,NA,0,0.643311064164,0.26315721801,0.2213,14,0.212541833395,0.643311064164,0.427926448779,0.141,8
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,158,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.810871746107,0.810871746107,0.810871746107,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,159,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.809021322052,0.809021322052,0.809021322052,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,160,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.803470049885,0.803470049885,0.803470049885,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,161,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.80161962583,0.80161962583,0.80161962583,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,162,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.885747215959,0.885747215959,0.885747215959,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,163,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.8819402819,0.8819402819,0.8819402819,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,164,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.87976489101,0.87976489101,0.87976489101,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,165,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.877589500119,0.877589500119,0.877589500119,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,166,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.876501804674,0.876501804674,0.876501804674,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,167,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.874870261506,0.874870261506,0.874870261506,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,168,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.87160717517,0.87160717517,0.87160717517,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,169,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.86943178428,0.86943178428,0.86943178428,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,170,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.866168697944,0.866168697944,0.866168697944,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,171,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.865081002498,0.865081002498,0.865081002498,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,172,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.862905611608,0.862905611608,0.862905611608,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,173,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.861817916163,0.861817916163,0.861817916163,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,174,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.860730220717,0.860730220717,0.860730220717,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,175,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.849853266265,0.849853266265,0.849853266265,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,176,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.84278324587,0.84278324587,0.84278324587,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,177,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.835169377753,0.835169377753,0.835169377753,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,178,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.831362443695,0.831362443695,0.831362443695,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,179,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.829187052804,0.829187052804,0.829187052804,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,180,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.828643205082,0.828643205082,0.828643205082,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,181,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.828099357359,0.828099357359,0.828099357359,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,182,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.818310098352,0.818310098352,0.818310098352,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,183,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.815047012016,0.815047012016,0.815047012016,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,184,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.814503164293,0.814503164293,0.814503164293,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,185,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.81395931657,0.81395931657,0.81395931657,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,186,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.813415468848,0.813415468848,0.813415468848,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,187,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.812327773403,0.812327773403,0.812327773403,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,188,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.81178392568,0.81178392568,0.81178392568,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,189,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.810152382512,0.810152382512,0.810152382512,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,190,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.806345448454,0.806345448454,0.806345448454,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,191,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.800906971227,0.800906971227,0.800906971227,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,192,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.8139557862,0.8139557862,0.8139557862,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,193,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.813338978181,0.813338978181,0.813338978181,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,194,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.807170897996,0.807170897996,0.807170897996,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,195,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.804703665922,0.804703665922,0.804703665922,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,196,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.886291063681,0.886291063681,0.886291063681,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,197,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.885203368236,0.885203368236,0.885203368236,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,198,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.873782566061,0.873782566061,0.873782566061,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,199,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.872151022893,0.872151022893,0.872151022893,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,200,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.870519479725,0.870519479725,0.870519479725,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,201,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.869975632002,0.869975632002,0.869975632002,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,202,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.866168697944,0.866168697944,0.866168697944,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,203,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.863449459331,0.863449459331,0.863449459331,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,204,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.860730220717,0.860730220717,0.860730220717,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,205,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.859098677549,0.859098677549,0.859098677549,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,206,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.858010982104,0.858010982104,0.858010982104,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,207,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.856379438936,0.856379438936,0.856379438936,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,208,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.855291743491,0.855291743491,0.855291743491,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,209,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.8531163526,0.8531163526,0.8531163526,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,210,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.850397113987,0.850397113987,0.850397113987,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,211,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.849309418542,0.849309418542,0.849309418542,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,212,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.846590179929,0.846590179929,0.846590179929,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,213,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.843327093593,0.843327093593,0.843327093593,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,214,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.842239398148,0.842239398148,0.842239398148,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,215,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.839520159534,0.839520159534,0.839520159534,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,216,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.838432464089,0.838432464089,0.838432464089,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,217,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.837888616367,0.837888616367,0.837888616367,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,218,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.837344768644,0.837344768644,0.837344768644,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,219,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.836800920921,0.836800920921,0.836800920921,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,220,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.836257073199,0.836257073199,0.836257073199,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
4,N,0.8,200,300.0,0.61,0,0.3,0.8,0.205,4,6,0.205,1,0.183,221,1,1,1,6,1.22,1.22,0.203333333333,0,0,0,2.16618,alive,3,Yes,0.834625530031,0.834625530031,0.834625530031,NA,1,NA,NA,NA,NA,NA,0,0.549922133333,0.203333333333,0.2089,6,0.229922133333,0.549922133333,0.389922133333,0.1306,3
